borrower_id,provider,occupation,wallet_active_days_ratio_90d,wallet_txn_count_90d,wallet_txn_count_30d,wallet_days_since_last_txn,wallet_topup_count_90d,wallet_topup_avg_amount,wallet_topup_frequency_per_month,wallet_bill_payment_count_90d,wallet_bill_payment_share,wallet_distinct_billers_90d,wallet_avg_balance,wallet_inflow_outflow_ratio,wallet_txn_amount_volatility,default_label
PK015287,Easypaisa,street_vendor,0.4111,50,17,0,31,167.73,10.33,4,0.08,2,118.79,1.2337,1010.79,0
PK015288,JazzCash,delivery_rider,0.3667,42,15,1,22,117.5,7.33,9,0.2143,3,-191.96,0.7797,1600.93,1
PK015289,SadaPay,small_shopkeeper,0.4667,51,12,1,30,164.37,10.0,3,0.0588,2,-578.83,0.452,1616.67,0
PK015290,NayaPay,rickshaw_driver,0.2111,25,9,1,18,82.86,6.0,2,0.08,1,-399.61,0.4815,1519.31,0
PK015291,JazzCash,street_vendor,0.1667,17,3,0,7,69.82,2.33,4,0.2353,2,-1327.66,0.024,1484.2,1
PK015292,Easypaisa,small_shopkeeper,0.3556,41,14,0,19,156.25,6.33,6,0.1463,3,213.66,1.2315,1697.17,0
PK015293,JazzCash,domestic_worker,0.3333,38,12,0,19,152.81,6.33,1,0.0263,1,-6.12,0.9867,690.82,0
PK015294,NayaPay,small_shopkeeper,0.1111,12,4,1,11,82.18,3.67,1,0.0833,1,-402.38,0.1834,1339.96,1
PK015295,NayaPay,rickshaw_driver,0.4222,50,18,0,26,158.99,8.67,5,0.1,2,154.47,1.2325,1238.75,0
PK015296,Easypaisa,small_shopkeeper,0.2333,26,10,2,16,94.45,5.33,3,0.1154,2,-84.49,0.8293,1207.5,0
PK015297,NayaPay,delivery_rider,0.2,20,5,1,7,143.72,2.33,3,0.15,1,360.17,1.4977,1396.1,0
PK015298,JazzCash,delivery_rider,0.4111,42,10,0,24,119.67,8.0,8,0.1905,3,-150.41,0.7832,1394.66,0
PK015299,Easypaisa,domestic_worker,0.3556,36,8,2,24,171.05,8.0,2,0.0556,1,-88.02,0.7688,825.2,0
PK015300,NayaPay,rickshaw_driver,0.2667,27,8,3,10,136.36,3.33,3,0.1111,2,16.74,1.0223,1204.98,0
PK015301,SadaPay,daily_wage_laborer,0.1667,17,6,0,6,79.29,2.0,4,0.2353,2,210.11,1.4138,818.1,0
PK015302,JazzCash,street_vendor,0.2333,24,6,2,9,115.27,3.0,4,0.1667,2,-487.37,0.5088,1143.84,0
PK015303,SadaPay,daily_wage_laborer,0.2,18,6,0,11,58.44,3.67,4,0.2222,2,-727.53,0.0468,1166.37,0
PK015304,NayaPay,domestic_worker,0.2889,30,10,5,21,127.8,7.0,5,0.1667,2,-276.54,0.4791,1064.87,1
PK015305,JazzCash,rickshaw_driver,0.1556,14,5,4,11,103.64,3.67,2,0.1429,2,116.71,1.5769,916.12,0
PK015306,JazzCash,domestic_worker,0.2222,23,6,5,12,132.84,4.0,6,0.2609,2,-450.73,0.3849,1004.31,0
PK015307,SadaPay,daily_wage_laborer,0.3444,37,12,0,19,139.3,6.33,5,0.1351,2,-57.31,0.901,1050.21,0
PK015308,JazzCash,street_vendor,0.3889,46,16,0,27,160.07,9.0,4,0.087,2,97.19,1.1928,1041.4,0
PK015309,SadaPay,daily_wage_laborer,0.3111,31,9,1,18,111.85,6.0,6,0.1935,2,-268.44,0.6141,1382.15,0
PK015310,Easypaisa,domestic_worker,0.3111,33,8,2,22,198.6,7.33,2,0.0606,1,517.6,4.3899,773.91,0
PK015311,NayaPay,daily_wage_laborer,0.2889,29,8,4,10,88.21,3.33,6,0.2069,3,277.41,1.5482,948.25,0
PK015312,SadaPay,delivery_rider,0.2778,30,9,0,15,165.76,5.0,4,0.1333,2,-69.91,0.9229,1565.09,0
PK015313,JazzCash,daily_wage_laborer,0.2444,25,10,4,14,118.94,4.67,4,0.16,2,-856.17,0.1333,1385.49,1
PK015314,JazzCash,daily_wage_laborer,0.2556,26,6,5,13,106.59,4.33,0,0.0,0,498.44,5.1779,681.01,0
PK015315,SadaPay,delivery_rider,0.3889,47,20,6,25,171.13,8.33,2,0.0426,1,-246.49,0.7402,1378.22,0
PK015316,SadaPay,delivery_rider,0.1889,19,6,7,6,117.62,2.0,3,0.1579,1,-412.38,0.6548,1507.07,0
PK015317,JazzCash,daily_wage_laborer,0.2556,25,12,1,10,111.59,3.33,5,0.2,3,-748.31,0.3275,1526.63,0
PK015318,SadaPay,street_vendor,0.1889,19,8,8,6,95.29,2.0,2,0.1053,1,-440.59,0.555,1094.03,1
PK015319,JazzCash,small_shopkeeper,0.1444,13,4,8,6,98.23,2.0,2,0.1538,1,477.22,1.923,1750.25,1
PK015320,NayaPay,daily_wage_laborer,0.4222,43,16,1,24,170.51,8.0,5,0.1163,2,-83.81,0.8248,828.05,0
PK015321,SadaPay,domestic_worker,0.3667,42,12,8,21,190.51,7.0,4,0.0952,2,-241.58,0.6359,859.52,0
PK015322,Easypaisa,small_shopkeeper,0.4333,53,15,1,33,170.12,11.0,4,0.0755,2,-215.28,0.7702,1613.21,0
PK015323,Easypaisa,daily_wage_laborer,0.3111,32,11,0,12,110.83,4.0,2,0.0625,1,-98.51,0.877,1253.95,0
PK015324,NayaPay,street_vendor,0.4778,74,25,0,40,160.65,13.33,5,0.0676,2,-19.21,0.978,1259.79,0
PK015325,SadaPay,small_shopkeeper,0.4111,47,11,0,25,162.7,8.33,2,0.0426,1,-0.62,0.9994,1817.76,0
PK015326,Easypaisa,small_shopkeeper,0.2556,26,10,1,13,80.11,4.33,3,0.1154,1,505.81,1.6381,1988.66,0
PK015327,NayaPay,rickshaw_driver,0.2556,27,11,1,10,51.25,3.33,7,0.2593,3,-154.68,0.7957,1111.16,0
PK015328,SadaPay,domestic_worker,0.2889,33,7,2,14,123.91,4.67,9,0.2727,3,-390.48,0.4965,1016.04,0
PK015329,SadaPay,delivery_rider,0.3333,34,7,2,18,106.06,6.0,3,0.0882,1,-255.78,0.6734,1349.08,0
PK015330,JazzCash,rickshaw_driver,0.3,32,13,0,15,99.19,5.0,1,0.0312,1,449.58,1.8134,1311.06,0
PK015331,JazzCash,delivery_rider,0.2667,30,9,0,15,130.43,5.0,4,0.1333,2,68.46,1.0785,1525.77,0
PK015332,Easypaisa,daily_wage_laborer,0.1778,17,6,9,8,76.17,2.67,4,0.2353,3,-282.5,0.6069,1439.37,0
PK015333,NayaPay,street_vendor,0.2111,21,7,0,14,107.9,4.67,3,0.1429,2,-425.12,0.2996,1015.96,0
PK015334,SadaPay,small_shopkeeper,0.2111,22,6,4,9,67.26,3.0,2,0.0909,2,482.24,1.6425,1814.95,0
PK015335,JazzCash,daily_wage_laborer,0.1667,20,9,0,7,84.16,2.33,4,0.2,2,559.88,2.3214,812.77,0
PK015336,NayaPay,domestic_worker,0.2111,21,6,3,14,127.73,4.67,1,0.0476,1,510.57,18.0789,616.46,0
PK015337,SadaPay,rickshaw_driver,0.2667,30,8,1,18,108.54,6.0,4,0.1333,2,-461.99,0.4418,1313.81,0
PK015338,SadaPay,delivery_rider,0.4111,44,19,0,24,154.42,8.0,3,0.0682,1,59.07,1.0738,1721.64,0
PK015339,JazzCash,rickshaw_driver,0.2556,28,9,0,9,89.46,3.0,2,0.0714,1,391.47,1.4647,1504.21,0
PK015340,SadaPay,delivery_rider,0.2778,29,8,0,10,132.4,3.33,3,0.1034,1,818.23,2.3752,1575.68,0
PK015341,JazzCash,delivery_rider,0.4111,50,18,0,26,182.31,8.67,8,0.16,3,-223.06,0.7638,1320.99,0
PK015342,JazzCash,rickshaw_driver,0.3778,54,12,6,25,152.67,8.33,6,0.1111,2,378.32,1.5367,1079.7,0
PK015343,NayaPay,delivery_rider,0.2667,29,10,3,11,126.31,3.67,7,0.2414,3,-236.64,0.7754,1472.63,0
PK015344,SadaPay,street_vendor,0.2778,34,12,1,13,101.23,4.33,6,0.1765,2,-838.49,0.3503,1328.94,1
PK015345,NayaPay,delivery_rider,0.2889,32,13,5,20,136.65,6.67,5,0.1562,2,-264.12,0.5848,1018.6,0
PK015346,Easypaisa,small_shopkeeper,0.3778,43,14,1,17,100.58,5.67,4,0.093,2,-134.69,0.8841,1628.67,0
PK015347,NayaPay,domestic_worker,0.3556,40,12,1,22,156.28,7.33,4,0.1,3,60.67,1.1334,852.78,0
PK015348,Easypaisa,street_vendor,0.1889,21,9,1,11,97.3,3.67,8,0.381,3,-796.09,0.1725,1163.01,0
PK015349,Easypaisa,small_shopkeeper,0.3333,33,11,3,18,116.33,6.0,5,0.1515,2,309.07,1.4952,1744.72,0
PK015350,JazzCash,domestic_worker,0.2222,22,12,0,13,119.68,4.33,2,0.0909,1,-115.48,0.6691,620.91,0
PK015351,Easypaisa,domestic_worker,0.3889,46,16,4,23,198.78,7.67,5,0.1087,3,31.51,1.0552,951.71,0
PK015352,SadaPay,delivery_rider,0.1889,18,7,0,10,118.59,3.33,5,0.2778,2,-1374.34,0.0483,1636.16,0
PK015353,Easypaisa,daily_wage_laborer,0.2,21,6,3,11,103.25,3.67,2,0.0952,1,-591.72,0.4031,1514.19,0
PK015354,Easypaisa,small_shopkeeper,0.3,32,13,8,20,158.56,6.67,2,0.0625,1,-747.51,0.3769,1692.68,0
PK015355,NayaPay,delivery_rider,0.2444,26,9,7,16,186.41,5.33,3,0.1154,2,-508.65,0.4245,1212.84,0
PK015356,NayaPay,rickshaw_driver,0.1222,12,4,0,3,118.86,1.0,3,0.25,2,-1764.4,0.018,1361.37,0
PK015357,JazzCash,rickshaw_driver,0.2,22,6,3,11,115.19,3.67,5,0.2273,2,-96.31,0.8687,1275.12,0
PK015358,SadaPay,small_shopkeeper,0.2778,28,11,0,14,80.21,4.67,5,0.1786,3,54.1,1.0629,1938.42,0
PK015359,Easypaisa,small_shopkeeper,0.1444,15,7,11,6,89.35,2.0,5,0.3333,3,-561.73,0.4809,1519.54,0
PK015360,SadaPay,rickshaw_driver,0.3,33,11,5,22,137.25,7.33,4,0.1212,2,153.82,1.3303,1371.55,1
PK015361,SadaPay,delivery_rider,0.1889,17,6,1,11,95.07,3.67,5,0.2941,3,-498.66,0.217,1010.85,0
PK015362,Easypaisa,daily_wage_laborer,0.1778,19,12,6,10,103.21,3.33,4,0.2105,3,-206.38,0.7609,1463.91,1
PK015363,Easypaisa,small_shopkeeper,0.2111,22,9,0,9,127.64,3.0,6,0.2727,3,196.13,1.2255,1509.4,0
PK015364,Easypaisa,street_vendor,0.2889,28,7,1,20,140.17,6.67,1,0.0357,1,405.16,5.9037,703.69,0
PK015365,Easypaisa,street_vendor,0.1889,19,7,0,7,85.54,2.33,6,0.3158,3,-1063.7,0.1003,1085.11,0
PK015366,NayaPay,street_vendor,0.2333,25,9,5,17,124.41,5.67,2,0.08,2,104.54,1.3605,802.07,0
PK015367,NayaPay,delivery_rider,0.3889,40,19,1,25,149.38,8.33,3,0.075,2,306.13,1.7772,1300.15,0
PK015368,Easypaisa,street_vendor,0.3667,42,19,3,26,155.47,8.67,4,0.0952,2,-603.5,0.2408,968.87,0
PK015369,JazzCash,daily_wage_laborer,0.3333,41,14,4,24,123.17,8.0,5,0.122,2,-68.94,0.885,980.56,0
PK015370,NayaPay,delivery_rider,0.3111,35,11,1,12,206.63,4.0,2,0.0571,1,93.32,1.0908,1341.1,0
PK015371,SadaPay,daily_wage_laborer,0.3222,34,13,0,14,135.94,4.67,5,0.1471,2,-327.01,0.5996,1156.53,1
PK015372,JazzCash,domestic_worker,0.2778,27,6,6,15,92.53,5.0,5,0.1852,2,62.55,1.1632,1003.18,0
PK015373,SadaPay,rickshaw_driver,0.4,45,17,4,24,135.57,8.0,6,0.1333,2,43.64,1.0551,1480.48,0
PK015374,Easypaisa,small_shopkeeper,0.4222,53,16,2,30,196.71,10.0,4,0.0755,2,257.52,1.3071,1634.97,0
PK015375,Easypaisa,rickshaw_driver,0.3333,37,11,0,28,153.5,9.33,6,0.1622,3,-625.43,0.1864,1244.62,1
PK015376,JazzCash,daily_wage_laborer,0.1556,15,7,5,6,108.58,2.0,5,0.3333,2,-436.31,0.5372,1327.41,0
PK015377,SadaPay,daily_wage_laborer,0.1444,16,2,24,7,85.68,2.33,3,0.1875,2,-412.38,0.5299,1193.71,0
PK015378,Easypaisa,daily_wage_laborer,0.1778,18,5,1,10,98.01,3.33,6,0.3333,3,-943.36,0.1927,1591.29,0
PK015379,JazzCash,street_vendor,0.2,20,8,4,8,78.72,2.67,3,0.15,2,-397.91,0.5574,1210.4,0
PK015380,Easypaisa,delivery_rider,0.4778,63,13,1,37,185.19,12.33,6,0.0952,3,-12.13,0.9846,1185.44,0
PK015381,NayaPay,delivery_rider,0.4222,50,16,0,27,151.23,9.0,1,0.02,1,579.49,2.2526,1275.57,0
PK015382,JazzCash,rickshaw_driver,0.3778,47,17,2,31,161.15,10.33,2,0.0426,2,127.6,1.2542,1011.36,0
PK015383,JazzCash,street_vendor,0.4667,52,21,0,32,158.82,10.67,4,0.0769,2,-138.17,0.7563,969.83,0
PK015384,Easypaisa,delivery_rider,0.3556,43,11,1,28,131.87,9.33,3,0.0698,2,276.54,1.8978,856.52,0
PK015385,NayaPay,daily_wage_laborer,0.2,20,7,0,5,73.79,1.67,7,0.35,3,-558.09,0.4995,1205.17,0
PK015386,NayaPay,daily_wage_laborer,0.3667,35,11,0,16,104.09,5.33,1,0.0286,1,303.68,1.6712,1156.65,0
PK015387,JazzCash,street_vendor,0.4667,55,27,2,35,157.93,11.67,5,0.0909,2,-260.67,0.6219,1022.16,0
PK015388,NayaPay,rickshaw_driver,0.3778,48,17,0,28,179.26,9.33,4,0.0833,2,65.98,1.1018,1246.67,1
PK015389,NayaPay,rickshaw_driver,0.2444,27,9,1,12,119.42,4.0,5,0.1852,3,-64.17,0.9291,1610.08,0
PK015390,NayaPay,street_vendor,0.1778,17,5,10,8,56.73,2.67,4,0.2353,2,-782.69,0.2575,1591.01,1
PK015391,Easypaisa,domestic_worker,0.2111,23,7,9,10,78.27,3.33,3,0.1304,1,-1014.96,0.2043,1449.31,0
PK015392,Easypaisa,rickshaw_driver,0.4,42,13,0,24,134.02,8.0,5,0.119,2,279.57,1.6139,1250.06,0
PK015393,SadaPay,daily_wage_laborer,0.1778,17,4,17,8,127.67,2.67,2,0.1176,1,-652.88,0.364,1557.03,1
PK015394,NayaPay,small_shopkeeper,0.1667,18,6,1,11,108.82,3.67,3,0.1667,1,-657.79,0.4317,1687.73,0
PK015395,SadaPay,street_vendor,0.3778,44,11,2,26,158.05,8.67,4,0.0909,2,214.15,1.4744,1003.49,0
PK015396,NayaPay,daily_wage_laborer,0.2333,26,8,4,19,127.94,6.33,1,0.0385,1,-250.57,0.3955,634.47,0
PK015397,JazzCash,small_shopkeeper,0.3556,39,15,4,27,135.0,9.0,1,0.0256,1,110.81,1.1662,1728.97,0
PK015398,NayaPay,small_shopkeeper,0.2556,30,11,0,15,118.5,5.0,4,0.1333,2,765.43,2.6157,1570.19,0
PK015399,Easypaisa,rickshaw_driver,0.3111,34,13,2,14,113.77,4.67,4,0.1176,2,-554.8,0.4038,957.7,0
PK015400,NayaPay,daily_wage_laborer,0.1778,17,5,2,4,156.86,1.33,3,0.1765,1,-164.17,0.7986,1110.81,1
PK015401,SadaPay,daily_wage_laborer,0.3667,39,12,3,18,99.15,6.0,2,0.0513,2,508.86,2.2771,1036.72,0
PK015402,Easypaisa,rickshaw_driver,0.1667,17,6,9,10,108.42,3.33,3,0.1765,1,-107.82,0.883,1916.56,0
PK015403,NayaPay,domestic_worker,0.2667,28,13,2,19,94.94,6.33,2,0.0714,1,-473.74,0.2613,1110.03,1
PK015404,JazzCash,street_vendor,0.3556,37,13,0,20,106.16,6.67,3,0.0811,2,-425.73,0.4387,1159.54,0
PK015405,NayaPay,domestic_worker,0.3667,40,10,0,28,176.65,9.33,1,0.025,1,201.75,1.8733,655.29,0
PK015406,Easypaisa,daily_wage_laborer,0.1556,16,6,11,7,91.55,2.33,1,0.0625,1,-723.86,0.2504,1245.32,1
PK015407,NayaPay,daily_wage_laborer,0.2333,21,4,3,8,86.59,2.67,3,0.1429,1,-566.94,0.3624,1154.16,0
PK015408,SadaPay,delivery_rider,0.1778,18,7,2,7,102.07,2.33,4,0.2222,3,-591.44,0.4699,1409.63,0
PK015409,JazzCash,domestic_worker,0.3667,39,17,5,22,143.72,7.33,2,0.0513,2,48.27,1.1185,876.35,0
PK015410,Easypaisa,rickshaw_driver,0.3333,32,8,9,21,115.37,7.0,3,0.0938,1,-600.45,0.1712,1016.31,0
PK015411,SadaPay,street_vendor,0.2333,21,7,0,5,57.96,1.67,5,0.2381,2,-572.46,0.3326,1244.57,0
PK015412,Easypaisa,small_shopkeeper,0.2556,25,6,0,10,96.66,3.33,3,0.12,2,264.22,1.2666,2027.64,0
PK015413,NayaPay,rickshaw_driver,0.1889,18,6,3,7,56.45,2.33,3,0.1667,2,-187.25,0.7406,1164.87,0
PK015414,SadaPay,delivery_rider,0.1444,14,6,1,5,90.94,1.67,1,0.0714,1,-971.93,0.1866,1166.44,0
PK015415,SadaPay,domestic_worker,0.3444,37,15,1,24,173.56,8.0,2,0.0541,1,251.02,1.8163,878.34,1
PK015416,NayaPay,small_shopkeeper,0.3889,44,13,0,17,180.54,5.67,8,0.1818,3,-223.36,0.807,1607.83,0
PK015417,Easypaisa,small_shopkeeper,0.2889,30,11,1,11,98.06,3.67,6,0.2,3,-248.51,0.7814,1674.91,0
PK015418,Easypaisa,daily_wage_laborer,0.3444,35,11,1,14,140.95,4.67,7,0.2,3,-405.05,0.4163,903.02,0
PK015419,SadaPay,rickshaw_driver,0.3444,40,15,4,22,144.56,7.33,5,0.125,2,-367.82,0.586,1317.63,0
PK015420,SadaPay,small_shopkeeper,0.2667,25,9,1,14,84.48,4.67,4,0.16,3,452.68,2.1266,1587.37,0
PK015421,NayaPay,rickshaw_driver,0.2556,27,8,5,17,104.77,5.67,3,0.1111,2,-342.9,0.4987,1227.06,0
PK015422,SadaPay,delivery_rider,0.3111,31,15,0,24,166.21,8.0,1,0.0323,1,-142.77,0.6288,877.15,1
PK015423,JazzCash,street_vendor,0.3,28,9,0,16,129.25,5.33,2,0.0714,2,-353.36,0.3812,798.6,0
PK015424,JazzCash,rickshaw_driver,0.2667,29,5,3,15,117.82,5.0,3,0.1034,1,-221.78,0.7328,1382.57,0
PK015425,SadaPay,small_shopkeeper,0.2222,26,12,7,8,117.29,2.67,6,0.2308,3,486.75,1.3867,2092.13,0
PK015426,JazzCash,delivery_rider,0.2111,22,5,9,17,108.17,5.67,2,0.0909,1,59.04,1.1324,1405.5,0
PK015427,Easypaisa,rickshaw_driver,0.3111,34,16,1,16,116.78,5.33,5,0.1471,3,370.79,1.6699,1243.36,0
PK015428,SadaPay,domestic_worker,0.3222,31,11,1,16,159.38,5.33,1,0.0323,1,-208.36,0.5822,843.37,1
PK015429,Easypaisa,small_shopkeeper,0.4222,48,20,1,32,166.37,10.67,3,0.0625,2,-95.62,0.8553,1373.32,0
PK015430,NayaPay,street_vendor,0.3444,37,11,1,14,121.37,4.67,6,0.1622,3,-367.56,0.5665,1007.47,0
PK015431,NayaPay,domestic_worker,0.1667,15,5,3,5,127.7,1.67,2,0.1333,2,-367.97,0.4486,725.57,0
PK015432,NayaPay,rickshaw_driver,0.2556,25,6,0,15,93.75,5.0,3,0.12,2,-1124.11,0.0516,1459.48,0
PK015433,Easypaisa,daily_wage_laborer,0.3667,45,14,0,27,172.47,9.0,5,0.1111,3,-13.22,0.9769,1055.87,1
PK015434,Easypaisa,street_vendor,0.2,21,9,0,14,89.39,4.67,3,0.1429,2,-21.57,0.9404,817.19,0
PK015435,Easypaisa,daily_wage_laborer,0.3889,38,17,1,19,182.18,6.33,3,0.0789,2,159.59,1.4376,821.18,1
PK015436,JazzCash,small_shopkeeper,0.2778,29,13,4,9,132.55,3.0,5,0.1724,3,-65.1,0.9495,1636.61,0
PK015437,JazzCash,domestic_worker,0.3556,43,18,0,32,154.64,10.67,2,0.0465,1,202.34,1.694,869.67,0
PK015438,SadaPay,daily_wage_laborer,0.4222,49,15,3,28,151.6,9.33,5,0.102,2,-502.71,0.3775,1051.58,0
PK015439,JazzCash,domestic_worker,0.2333,25,13,2,9,94.51,3.0,4,0.16,2,-552.15,0.337,940.1,1
PK015440,Easypaisa,daily_wage_laborer,0.3222,37,12,0,21,158.62,7.0,1,0.027,1,-57.15,0.8885,983.8,0
PK015441,Easypaisa,daily_wage_laborer,0.3,29,7,0,10,100.77,3.33,9,0.3103,3,-146.7,0.7802,1001.04,0
PK015442,Easypaisa,street_vendor,0.3111,35,14,6,20,111.2,6.67,5,0.1429,2,-320.31,0.5067,929.74,0
PK015443,NayaPay,street_vendor,0.3667,41,16,3,25,116.11,8.33,5,0.122,2,-42.96,0.9189,990.48,0
PK015444,JazzCash,domestic_worker,0.3667,46,24,0,27,153.33,9.0,2,0.0435,1,250.27,1.8014,667.96,0
PK015445,NayaPay,delivery_rider,0.1556,17,8,5,6,68.08,2.0,5,0.2941,3,395.92,1.546,1681.74,0
PK015446,SadaPay,rickshaw_driver,0.4889,55,16,3,31,186.45,10.33,7,0.1273,3,-376.35,0.5697,1163.59,0
PK015447,JazzCash,domestic_worker,0.4111,53,19,1,31,186.22,10.33,5,0.0943,3,-122.21,0.7957,811.31,1
PK015448,NayaPay,daily_wage_laborer,0.4444,42,19,0,21,153.8,7.0,6,0.1429,3,-130.2,0.7659,994.93,0
PK015449,NayaPay,daily_wage_laborer,0.2222,23,10,0,13,136.06,4.33,1,0.0435,1,65.6,1.1482,888.32,0
PK015450,JazzCash,rickshaw_driver,0.3667,41,13,0,18,151.03,6.0,7,0.1707,3,-161.42,0.8321,1446.1,0
PK015451,Easypaisa,delivery_rider,0.2889,30,11,3,19,132.01,6.33,5,0.1667,2,-345.13,0.4792,1255.99,0
PK015452,Easypaisa,domestic_worker,0.2556,29,16,1,13,131.75,4.33,5,0.1724,2,-555.71,0.4011,1044.77,0
PK015453,SadaPay,daily_wage_laborer,0.3667,45,14,3,25,164.56,8.33,5,0.1111,2,-245.67,0.6396,998.25,0
PK015454,Easypaisa,delivery_rider,0.3778,42,16,0,24,154.58,8.0,8,0.1905,3,-246.49,0.6528,1249.36,0
PK015455,NayaPay,delivery_rider,0.2556,25,5,6,10,179.3,3.33,0,0.0,0,588.17,2.0432,1413.2,0
PK015456,Easypaisa,domestic_worker,0.2556,25,9,2,19,101.37,6.33,1,0.04,1,-410.01,0.1696,1136.49,1
PK015457,NayaPay,delivery_rider,0.2444,24,7,10,10,68.54,3.33,6,0.25,2,-363.07,0.6641,1626.33,0
PK015458,Easypaisa,street_vendor,0.2889,30,10,0,18,99.38,6.0,1,0.0333,1,-108.81,0.816,1178.46,1
PK015459,SadaPay,street_vendor,0.4667,57,23,1,32,197.32,10.67,3,0.0526,1,280.86,1.5344,1028.9,0
PK015460,JazzCash,street_vendor,0.2444,23,11,2,10,149.57,3.33,2,0.087,1,-681.84,0.2772,1200.54,0
PK015461,SadaPay,street_vendor,0.3222,37,10,1,20,178.58,6.67,3,0.0811,1,-194.52,0.7641,1327.46,0
PK015462,SadaPay,daily_wage_laborer,0.3556,44,14,0,27,147.74,9.0,2,0.0455,2,99.65,1.2447,799.0,0
PK015463,Easypaisa,street_vendor,0.1556,18,7,0,9,112.25,3.0,2,0.1111,1,-494.36,0.4658,1286.68,0
PK015464,Easypaisa,delivery_rider,0.2778,30,13,0,18,137.13,6.0,2,0.0667,1,-1045.41,0.0863,1374.28,1
PK015465,NayaPay,daily_wage_laborer,0.2556,27,10,1,15,117.67,5.0,4,0.1481,2,-132.28,0.7791,1101.65,0
PK015466,NayaPay,daily_wage_laborer,0.3222,41,13,0,24,159.55,8.0,5,0.122,2,299.07,1.5671,1250.78,0
PK015467,JazzCash,street_vendor,0.4,50,10,2,29,176.36,9.67,2,0.04,1,96.97,1.1895,920.84,0
PK015468,JazzCash,delivery_rider,0.3111,34,18,0,15,141.04,5.0,2,0.0588,1,1037.16,3.0279,1564.44,0
PK015469,NayaPay,domestic_worker,0.4111,49,14,3,28,125.32,9.33,2,0.0408,1,-136.18,0.7531,884.31,0
PK015470,NayaPay,delivery_rider,0.1667,16,3,7,9,118.22,3.0,1,0.0625,1,-893.49,0.2745,1757.02,1
PK015471,JazzCash,domestic_worker,0.4667,54,14,0,29,192.13,9.67,4,0.0741,2,-514.21,0.3756,1034.95,0
PK015472,Easypaisa,rickshaw_driver,0.3222,36,10,1,17,182.57,5.67,4,0.1111,2,486.44,1.7626,1388.68,0
PK015473,Easypaisa,rickshaw_driver,0.3333,38,16,2,21,150.51,7.0,5,0.1316,2,-1.07,0.9982,1047.1,0
PK015474,JazzCash,small_shopkeeper,0.2,20,8,6,8,73.28,2.67,3,0.15,2,1595.04,4.8157,2256.67,0
PK015475,SadaPay,rickshaw_driver,0.2444,25,9,1,12,95.79,4.0,7,0.28,3,-113.02,0.8198,1190.33,0
PK015476,SadaPay,domestic_worker,0.2667,29,10,4,12,140.63,4.0,6,0.2069,3,-949.31,0.2167,1252.16,0
PK015477,Easypaisa,rickshaw_driver,0.1444,17,1,22,6,63.97,2.0,3,0.1765,2,-931.56,0.3331,1275.28,0
PK015478,Easypaisa,delivery_rider,0.2778,31,13,4,11,137.57,3.67,4,0.129,2,-197.91,0.8112,1479.82,0
PK015479,SadaPay,street_vendor,0.1111,11,3,5,2,30,0.67,5,0.4545,3,-866.06,0.0069,504.35,0
PK015480,NayaPay,rickshaw_driver,0.2556,27,10,1,10,79.01,3.33,2,0.0741,1,120.99,1.1424,1439.76,1
PK015481,SadaPay,street_vendor,0.2222,24,6,2,10,72.75,3.33,7,0.2917,3,-556.08,0.3989,1153.81,0
PK015482,SadaPay,street_vendor,0.3111,37,12,11,21,166.84,7.0,3,0.0811,2,-358.49,0.5624,1102.18,0
PK015483,SadaPay,rickshaw_driver,0.1333,14,5,5,5,94.06,1.67,3,0.2143,1,-80.47,0.9207,1557.85,0
PK015484,JazzCash,delivery_rider,0.4,40,14,5,22,163.36,7.33,0,0.0,0,1033.85,9.239,1399.69,0
PK015485,SadaPay,rickshaw_driver,0.3778,42,17,0,28,146.29,9.33,7,0.1667,3,-665.17,0.3016,1294.86,1
PK015486,SadaPay,delivery_rider,0.3889,46,16,1,24,169.26,8.0,5,0.1087,3,-15.46,0.9812,1352.68,0
PK015487,SadaPay,small_shopkeeper,0.5111,63,16,0,43,190.38,14.33,1,0.0159,1,64.62,1.0734,1889.54,0
PK015488,JazzCash,delivery_rider,0.3333,38,15,0,20,154.08,6.67,2,0.0526,1,-108.26,0.8671,1366.26,0
PK015489,NayaPay,street_vendor,0.3778,44,13,0,31,153.46,10.33,2,0.0455,1,312.57,1.7887,1266.26,0
PK015490,NayaPay,domestic_worker,0.3,31,6,6,23,155.77,7.67,0,0.0,0,31.75,1.1512,427.68,0
PK015491,Easypaisa,small_shopkeeper,0.3333,33,14,0,18,186.49,6.0,3,0.0909,2,197.45,1.302,1585.15,0
PK015492,NayaPay,daily_wage_laborer,0.2111,21,6,8,9,115.23,3.0,1,0.0476,1,23.95,1.0394,1089.43,0
PK015493,SadaPay,daily_wage_laborer,0.3778,36,9,0,25,135.63,8.33,3,0.0833,1,151.59,1.4428,1229.88,0
PK015494,Easypaisa,daily_wage_laborer,0.2,20,7,1,12,96.88,4.0,2,0.1,2,237.46,1.5376,1414.74,0
PK015495,SadaPay,small_shopkeeper,0.2556,30,9,2,14,134.11,4.67,6,0.2,2,-133.66,0.8881,1837.37,0
PK015496,JazzCash,delivery_rider,0.2,19,5,6,10,108.94,3.33,3,0.1579,1,-492.05,0.4827,1561.62,0
PK015497,SadaPay,daily_wage_laborer,0.3111,35,9,6,21,156.22,7.0,2,0.0571,1,22.04,1.0351,1466.0,0
